     1219 8411630 6101South Afr545442554424444124545443224244244442444144454424544444424454255442225225554234344245215444245442445244544423445244424154
   28222255 81531 6101USA      553453444334535344553442434234343454444433445333453332443233254442434324455334453232423243444444524324545234453242334224
   28322151101531 6101USA      455445533523554145442534444452355455554524453244444553435452255444555324452144545443425552445444455424554224554455534252
   28412549111531 6101USA      455313552145553135535551412121455254555235255141504451414522255243253135123541235552234121415154553225123111235551224132
   28523316221531 6101USA      544345243254543554243244252132442445235134444553244233454542344445344234544432544143444242534445233224444423454244334142
   28621444241531 6101UK       245431354123444354232452223542445554444532554553534452444552444431454133251353322352335552224542443222554215522152225452
   28712435331531 6101USA      554453513415445143254551544154352204545515335154223451535445153454413515441153221351335145434454513515345113433251445345
   28822438341531 6101USA      423232322233444334244434233134333334224322444432332422334242234232423124443422443432224144343244424323444322444333224143
   290112 8441531 6101USA      353542444413354122341523514554254442445113554123452451445454255451545212524223542251125554144541545215555112242554415255
   29122548451531 6101USA      314143551141543513325541232432325245254232443432435422344351315244442132542512115552234551115234334121342522444324223343
   29222954491531 6101USA      443342225433244433421224224234424222444433444432432224333244332242224434444422433324225224424242224423444212443224324234
   293223 7571531 6101USA      435432554433454444334553213552345433455323454242534452314452253442455423244444524452325552324443554333444234234453325222
   29412413571531 6101USA      543441243342434432542413442124433442232532444322543242424134343441523243445522224242223134545332224322444211344144423224
   29511950571531 6101USA      441244443344443424354443323332324243243344543433333443232332333234153144223333443343324342424243344224443223222442224321
   297240 2591531 6101USA      545245232355544452355551442223525245235344534254154532322334445245224355443342344352423233525244424204444423454223322224
   298218 4 11631 6101USA      454443524424244253342534424443353453034314554144342542425253254441545414552145443432415452352551543045555544354444525252
   29922849 51631 6101Ireland  455323254435443212541352455124253455442444544404441522434433334432153533334432523303333533334333354324333333442343415133
   300222 7121631 6101USA      443444423444554333342454334443232434445333455231232343424244343444355234335334343143434454434444545324555422444345544244
   30112534121631 6101Sweden   143452424334345134553443413334242441445414435243543443444334152441555434354344553252515335151545523425155243552124515155
   30211650151631 6101USA      435224334443445445433515412341244032442154454531414435444443324425214242521542345414251341424142413241444522014415244431
   30311349161631 6101Canada   245244223235124424143551312335235243245414225234443521323325125234143224252422451251222315225142212424125223242112111125
   30422114181631 6101USA      454245252555454242254451425421445255554425543252154452442421435245454445452241345252235511525254340225453145455555541131
   30521616191631 6101USA      343433323422234433443424243344342434222422344332323224334443444433323322223222332223343343442433225413344423542323223334
   30612342221631 6101USA      534441113322244532254515433123412423133411454121533112344343324432515413334522324423335533424232114212413412425114335132
   30711617351631 6101Trinidad 435344543334244344243433433333435354333324344242242543434542244444234314123342243333433333424344444434244222242333533334
   30822917441631 6101Sweden   455254255544545124453453415425245454435514445322553151454225145251255524545142552152414545244251253524545422252155524125
   309238 4551631 6101USA      555454342542454444554242224442454445544222443125544154444542454444224242552124554250225552424244455224553324554155235554
   31023233 31731 6101USA      434444254424433244243442435543445444223414444344444342444443145444354424442444243242445544245444454424242423244153425144
   31111944 91731 6101USA      254451345315355233251442424134153353334315455244544451515154153351414215452235554251215152154352535215455232552244514154
   312117 6121731 6101USA      345552355435455244541555314334143452345212555344544423535145334552355334555243553155435543354552353514555324243134434245
   313216 4131731 6101USA      454142443534404220243444425422445442555424455244242202445442245444452224544244343123435343244442442323453323342334325243
   31411323141731 6101USA      345443245343443334333533313322143442254413552423024444342343345334343223442433323324232342423343233243553320323334232332
   31512058141731 6101Netherlan145432224224133435333432315213144432234223233233433242325522154432324334342343233442423533144532425323443214343453323333
   31623217211731 6101USA      502144453354543535345553353452025234144144544432135434252552515135435153523522235524254451515135145133554511325533233151
   31722042211731 6101Ecuador  555545554155555155155555425551155545555150555553511535155531555515355153511545535554155551555545555142555315535545153151
   31812017251731 6101USA      445443555353544435353443312342535354454254544333453453323542135332355254552353523453242543535434255225555315342255321344
   31922828321731 6101Pakistan 555345515455555255250555155351555155535155355154155552555331554555515535214555505211214551555255553155445155155541452251
   32011945341731 6101USA      425244244144544322244451423422214255422214444222254552425444224244324124552525254452224443445245244124234215254454423134
   32122521351731 6101Canada   554453353545544153555342423434444455445523344332555432424144343444355515353133454152414535442444345524133214455354523235
   32211641371731 6101USA      323543533435234423144423313132244354532334443333253342415443243441314435532223533342313222244454533425344214153445414132
   32322356411731 6101USA      344442454134454244542545424442244442344223444242543454415554154442455124554145542354415442245442554224554224452354224242
   32424044431731 6101USA      244342234334444443443444224344223442135222444233453213224344234132435523324233443232343444233444455334444434443445333323
   32522526491731 6101Mexico   455453354314345225353452424445253452344314444133553451524454342442314525453234551131325454242452254414244124252153215155
   32623528501731 6101USA      434242155314445453441452514335224444155514445344552452514444134252245314442443552453415344124342153414345444352255415245
   32721935531731 6101USA      445344245555455345455325432245434444255355554352441555433443335343135355354444552143513554415253255345555134351355423144
   32821510581731 6101USA      415434134332254413232545333333335433234422445533232434333143335433354433344312232234144343333334333442234433342533133222
   32921843591731 6101USA      444354254535445255151454313323344154555414544255344451524144134154354424534254252351415344245554355414355254354354513144
   33022141 01831 6101USA      154554255134555145455555115151155541555114555333555353315551153554555143555135555135315151153535555115555115554155315151
   33122111 11831 6101USA      433242244424554432542253343552422443245422544532543243443543234241254323444432444243334543424233243423444432443144444433
   33222130 61831 6101USA      243551345522255354453025425244252442345423454452554343415244154441335414454235554223425354242442545523554212544245415354
   33323634 81831 6101Ireland  345243124132333214512324123343435324443113335413244313333523335234323143333234312233133534335344333222334312434313223323
   33422532151831 6101USA      455144452334434244235542324432245434443324234154344442234232255234552224332245234342244432414145553223334234344443424232
   33512326161831 6101USA      324431143152434534224432212332444443153242434523324452253532145422124143132522324552152322425442124242444514324455112342
   33711545261831 6101Afghanist555453135114334243553443504132433353235414344242345432535142444443325124345431444354325132444343234224444322353334434142
   33922535271831 6101USA      224244552445544345342442213524144242554224553344444452524244154242255424552245544452414544142242555225524224443454424134
   34013447351831 6101USA      234254115414455431551345513133143334125313445521544315545545131143315013445112453114225333143244115515555211253315525143
   341116 8391831 6101USA      524345443453433545332552242132444235322244442432134453343341525545153252432423214343244142525433334243223423224543142321
   34321744411831 6101USA      423423134451544522434325343322525422324142453221412224343444535542134152545531513123253343434425235201554523224133241442
   34421635421831 6101USA      221332423312112234134201322524232332421430213244333222233523342232311423332245133443413523242323422524222233133321542544
   34521516461831 6101USA      425344253235545423251552414134235452355124445434543552433244125342253125543442351252415143435442355224545322252352425243
   346218 5511831 6101USA      444443543345444344345533354232444445445353445443334334344243434434334144444232442234333242433343344434444322445434433144
   34721740551831 6101USA      545443255454454425242552312555455524255225555523344252245255225441255344554124423452244555425444155224552224542255124255
   34813648 01931 6101USA      254442432315455244242442314142143442445315455144444442424152154431434315444225242442225152354442422315455125444342425252
   34922618131931 6101USA      444453452524444244244423434422244444334514444244234442444444144441344515442243434422414523454244355514455423444345243144
   35021314201931 6101Canada   453453335515355334453554523115244353445514555334452512535135342453415514535444552233415345553554514424555233453333525135
   35123218261931 6101USA      445254115534344341553245532125321255125143245531241215414433224254345524134241553120514525431153115555324411455115523135
   35211938361931 6101New Zeala425551425414544415542551241525145541145534454414551352412225255541425134545514552422513545124551415222455544551155425245
   35312054371931 6101USA      554254324424555542354442542434532255224422255544453253532522422244124234544422551341543512522155134544435434251255532233
   354114 5381931 6101USA      444443532443535255234541323342244353452214444144224451424343244342445434232223211441325342144442514214545213122422214242
   356222 8411931 6101USA      445344453334544344243442434233340344453234443442243443444242234334244324333342333243334232324252254423554221333345423143
   35722558431931 6101USA      224245224533335443453335433234333234234533325551251433333335332145325533334333453233433334224243333523345333312333442234
   35812031441931 6101USA      244342234323334423443434323134334032244333333333433434323223134332354333343433443344323243233333334333444203453344443134
   35922544451931 6101Dominican545414245251411415514215145111425544145132554521225442244111535524225152355522515112145321315425415221522211524155144251
   36021637471931 6101USA      535234254554544244445535243251545435343353442243425514244442325444155353342332424544242332524341454123534424445553232242
   36211656551931 6101Guatemala524554355555155153451555443455243555454345554254251554554155232455154355552451532455542554544454255545555153254423443355
   36321426 22031 6101USA      345453555245334155143540414343244353535312344155333511535323355341333413353154353343413343353452533414445435355513415244
   36412351 62031 6101Australia455445352155553525534553245531455455553145554135254452454541155434353145554145445554324551445444555215554125454554524151
   365223 0102031 6101Australia545334544452542515445554443221535235432441442423544344244241325234233142552415545454342341525344345232442411443344444141
   36623343102031 6101USA      443244245443411302414144443114442344424545445522454232422154242242535544434512544234222544241242423544455422554125544245
   36722423122031 6101USA      445334553155544253244454244153443344454444454344134344323144355334455244442312424253520354344344225235554422424355423150
   36822158182031 6101Canada   435352354134445342543454323444234553245414454433543452424554334442345224544432544252324543435443254223445414554354234134
   369216 2272031 6101USA      344342355433444334433543433443443433444344454233333453534253344344555334254243323244324454333343354343455324442355333243
   37022237342031 6101USA      542442135253445134544035232232434334134142345432544535433142243443225153415532544345243342413432215152445422543235421132
   37111821422031 6101USA      355543515135555133123542215341155542455345554251143553515441455544355235554323125553433541425531223224555112215553125341
   37212034442031 6101USA      144255313515543132155541421111132155211115444141142541432322152145214425121541251541315242523255213215244122153543521133
   373233 3462031 6101USA      244451254413245233551552313344233342343414545334442551515445142451254423252235442252515323144451355414245423352452415154
   37412437572031 6101USA      444442255434245333453554423244242442355334445432442553434445243441355434454344552253425255544442355433455223452255544145
   375230 8 42131 6101Iran     133312452433532455115551354452515312334255445135515541251155345312252523345115515551144455525233355145551324425411253452
   37623812 72131 6101USA      233144445514345153151525414414254443325114455153452312425455244252525514355355551232515555252154425555455452552344415154
   37713312 82131 6101USA      425244245342445345553445422344344254345231445244554453424444144241245344453544554253424444424244244424445425552255412244
   37821348112131 6101Canada   534343253132333523443530333524423443133151443523233435242453425444504141334232324344342553335333254151542413423243242333
   37922358142131 6101USA      555524554334443155253552344242455455555425555151153451425554255525455225254232453121445152554545444225554122454452343153
   380129 5362131 6101Germany  345442444222344214523344223444144432344212244124433343425544244433445322444444534343415554334542543223455324342255224434
   38121550392131 6101USA      444342324224354213243424115344244442344224444221442424434453245242244224432234344444442343334442423224444422244434424244
   38221825452131 6101USA      355442444315234124441544414134352342435414334334530444415234153342445515533125331343215134153452555414245124242344013233
   38313055522131 6101USA      245451551314455345454555413335155441355313345155442551415145251441445214042255242551415324145445534213245125232414515135
   38422226 32231 6101USA      454454534435255244151442415235151452515514245144245441514125151454455415452544252252515245151252545215255524254545524245
   38522029 92231 6101USA      455542552115555155245552214141155541554134555154544552325152255551552115552154452452415151115551554134455132442454515151
   386125 1232231 6101USA      444244125544555342053443523452425455255534555242253451523252145245125544355442454151542442424455245544555424152154422153
   38712824252231 6101USA      445254155522545432251252542425425255245521445214553451544125445134355311554440252151534545545245255513455523552253453225
   389229 6292231 6101USA      454234424434554244245534144432443245444234444254555413425242244234435424243254554322524441544244444224444452453422420241
   390231 0322231 6101USA      454551352524435443541435534125244452345514545242531354514144245441445514554233552133214145344452334523455313552155415135
   391236 6342231 6101USA      531334123555554553555353342234533545230455344541550135351135534433123154553511353145553135515145133353223511355145201135
   39322315402231 6101USA      324341254433345343343453312555134542255312444244542551443455134331145133553423541351224545314442155213235424551354215235
   39422059452231 6101Hong Kong444344442344433243243332433333433343342224444242333342333333344444242244333333334332234343334343322424443223322442422332
   39511837502231 6101USA      155442355313555335443555425352155542455313554334053551425354145552355323253155332351315512245442353213555214452555215251
   39622257532231 6101Canada   445443355234455255553435324335153454545114455255452453444143153442535234354255452353514355244443345113355455553455534345
   39713128572231 6101USA      345222343233344335433445324353334332353342452533533553331352245332354133553434433343234453334331454333253313443245225253
   39822723592231 6101USA      345422355543554255343552425554145445255414344151555151234554145522255223542551352151422554432555355515532211354153224154
   39921855 22331 6101Australia435334454343334434334533243333435334454233433233144423344433325335244133432533234433234333424244333434234323243423334324
   40011742 52331 6101USA      245233153224445433135542313242425134023234454332434553435342234242332124522431113544234142334144135322335423124544212141
   40121738 82331 6101USA      224444154222545454452544442355224454155421552454444542515552155452455114552444245454425352245444455311555524255454144222
   40321740142331 6101USA      423452245454343423452542333544422435145553454212531433433555424431355142452412342243123545213545355244355524451145243355
   40421731242331 6101USA      134155142415524321541412321315144155434212245115113211515144155245243314234443432241415445134135355414245215345225424224
   40521957262331 6101USA      415355142455543532142443251141515545144355234541153354442142415245123454523422234232142123515245134452433112223153141123
   40723857372331 6101USA      423232124525352545553323423153222443135514443532355222424353314342115514444533355332325232315242143425332313335115524132
   40812053452331 6101USA      434445115334444444242552413122231445143223554454243552344143243444514234452544335453424111444444214223434432242314324132
   40922110512331 6101USA      244553145444555423544424422454223544144433554521545224444254225532225443554522534134234454424532545422545422445225223243
   41022247522331 6101USA      444444433535444232344445333343343444445534454432343443333353351443255235252332334445434342424442235335454412332345434254
   41121751 0 0 1 7101USA      444353235323554554501534350344414444155424554552323314435453425454155234533452542424515350445244245424555423554433445105
   41222925 6 0 1 7101USA      254551555515455145554545415343152441555414455353553442415155153551555415454145554142455350153555545415555545052335515255
   4141301910 0 1 7101USA      454442345434455445253545314322345442555424445443452442434134154442545524532243442342425334242442430424444324222344414234
   4161151818 0 1 7101USA      243125523335334543153353553341344334453233343551353533555112134235223434132541134533334332425253313325135113145433315331
   4171281324 0 1 7101USA      413225151242432445334542341342425345152334543533234551443431315335151133442551525551233341515245143331122513234344441441
   418118 128 0 1 7101USA      435532555233535343433552334432235443453513445343324553425343225433233233542343225443225434345434353423434414433345234232
   4202301436 0 1 7101USA      423232144231434422521425233352423423144132444521223334343142425223154222444422412234244342425323253242444512323142134342
   422218 746 0 1 7101USA      514334235351555521545245351355523434255551554521543345352455515323245452554521542445351355525323233551555043425145351454
   4232154546 0 1 7101USA      455533555454554334153544333354435451245244454133543554453355455231355324454434552354223354335254555235554233555544544455
   4242253950 0 1 7101USA      554144535245555134355525334342455244555245555134332554324153455143555145455134552444325354245142435245555123445445424154
   4252173957 0 1 7101USA      555145425541514111132315131051555315215521145311115115113511155135115541055111555115151540001215515555515111555515351551
   42712256 0 1 1 7101Canada   424514223153554524223443241151554325115133435422342343241341213535135152443413423242152541524435215242443554134232241241
   42822546 2 1 1 7101USA      444542535434454225553543355351455441445315555132542533435354435541545314352122543132245452451541523225555214541133535155
   42921724 3 1 1 7101USA      454552135213244231251253324335442452335213344342542152423245352542435213355242555152324345344442445222344222453153434135
   43012837 9 1 1 7101Canada   345344413514225232253441344215144254215414134321344251443414455344245513224321552151435124445444255514134232252145544225
   4312175112 1 1 7101USA      424554234241245445252415542324222443124142445441443244242255425543244142445441243125225342424545225241541522343142225234
   432116 017 1 1 7101USA      214421345121445525225402235322415322155143455121414451322543115421235132125511525232145344134215245121434114545052125223
   433218 020 1 1 7101USA      455151554324135155351515315355155352554213454155543552415251255151425113132225552354354542414152545124145115552455225254
   4342232222 1 1 7101Australia445443243324454245542454443232444344234414444242544443444453244343254324343243544344424242324443244324454333453153325244
   4352334223 1 1 7101USA      455453455425545154451555324344154452445423445254404442435234254442455224550244452332415354254453255414555144554235425243
   4362191226 1 1 7101USA      424443244233443432554442333143324453445233554444443442344144324442244223445422442242344153434442444223444432443243344244
   4372185831 1 1 7101USA      443444324223350244153024333342354550455033355533333034434343244433435133343334443334234253333024043434445133422520424243
   4382232332 1 1 7101USA      155351355315555113353525215355155351355415555113551551515055155331455215555132551151515355151351455315555113451153515155
   4402133638 1 1 7101USA      525315145251444531521355251332211425145141452531321215321344514323155151253422341135142353515425224141243523432125251332
   441145 244 1 1 7101USA      545535552355554425245555253351545225554144554442155543254251535425454254552324545455455351545245455212512415445555242451
   4422184150 1 1 7101USA      454454543545544152154543444352553244555434554154233433445352454444555525534453354354525352522454553545550443114013524152
   4431272052 1 1 7101Canada   444242134332435323324432431443432222145432344323533324424343234233335443442333313453123444331233334330445414532232242344
   4441174852 1 1 7101USA      455555344324255443351545314451454454425314444142422542535253345445325414452453425342315453345444125322442424242444313252
   4461315455 1 1 7101Australia153434425214154434345443313333241445424414123224534422415344151344415114223344224452214322143444445214254215442323324233
   44811416 6 2 1 7101USA      445445553144443455231555254542425443353214554253333541455442245442324214442245432251325522145434534224343225534425425222
   4492132214 2 1 7101USA      455253552354244332153531415425535555254215544432134551233255235254352155554134522551415445345245424134544411341445415145
   450222 717 2 1 7101USA      131234154552554542551453452354425444245534454431232453513244115234154453254032442153244344525244255434400523452354342244
   4511172917 2 1 7101USA      325451245422344442342434435344033451235424554333543442525144234441325422354325443042315344235444224423455423442345324323
   4522293619 2 1 7101Australia555443334443435133443423344443452442445223445232534342224443454442435433555224534132324352243242244422445233344143334223
   4531155223 2 1 7101USA      454432232324444124321423224242254442443214455122533451424142255442244224222124422442225152455242432215455113322453224244
   4542205126 2 1 7101USA      434544553333455343533522345442345443342123454133435541134443334543533133333443414442145541423543350223455313223433234232
   4562202840 2 1 7101USA      525223144343534524434454242344424334135122345324224452352345425233254132553533434453244345535224235224545524444255242223
   4571255442 2 1 7101USA      514115255354555445551541444534444135245353544542143421551111513415115253511344321121251511514145111522515515112111121115
   4582165842 2 1 7101USA      444432454434454435541555333352454443445433454324444534444353444432455123352334543244325353444443554223554334442344424353
   4592182143 2 1 7101USA      534334254242544423334335343333433334254353455321333344344133415334254132434432432234342333425334153242533523343143342433
   4601182849 2 1 7101Australia215224242341422513314433332223425214152253442513315435242332425214122242442423415455151233215524224252243512425335123223
   4611162353 2 1 7101USA      414243233422225543242454412125123343135232124442442443434135135241154123544442443243413235325243244533245434423344313145
   4622274353 2 1 7101USA      425242144242455524342452224444225344255223454424542454223444315242244244454422542354222554215244444244445524542355414444
   46321216 6 3 1 7101USA      554444531554455143154552524311343454453215454441252421445342435444412225113252122442425321324251233212132212111522425134
   46412457 6 3 1 7101USA      433342254344455435242455323234343233344245244222434453444154144332344143443435423443244153224342454144444423422354223344
   4652171014 3 1 7101USA      455232435545444234223453215331455433455114454133413432434341235243255145152212434242141351424222444224554323432524224341
   467223 125 3 1 7101USA      455552553225555555555541545534155552552215553104555451515454215552333210554153554051515554255552555415555133554442545344
   4682171325 3 1 7101USA      425123353453555434244554412545345343554344553332522453223534122242144154553423242344233554515143455142555424432255510434
   4691281932 3 1 7101UK       334352314223154235343553412533435353232233234332433333414533252242213214332353342344314334143352313213334223342315513333
   4702211935 3 1 7101Australia425443255343545454542455442553443434255332555434543354433455244444345243552534552154225554425242255223555423553254123354
   4712224342 3 1 7101USA      322313343223545425233452313342334334134233544322323443333542234333234143552324223453342342324244233244545424233344223342
   4722213247 3 1 7101Ireland  545243555443553234522544111252545334445444444234414555413151255243555243552223514455213252455254545254554423424353314133
   47311721 1 4 1 7101Congo    225144225254425425144442411125214344252512215414545442511214114142155442541125544452511522225154245515545415452153412535
   47412329 4 4 1 7101USA      513155144553544351553151441235523455145544555552344154551455331233255554245253453134532155535255144534554532252251511155
   4752204323 4 1 7101USA      455342254433444444342553434143244452245323454432542452435254235441354423554343542242324154325252354423554322442254444133
   4762153332 4 1 7101USA      415235153355544531131545151552515535155153454521231515353553525335155151135511214135351321515345155111525513325315151152
   477225 457 4 1 7101Jordan   555544133454544445445553353331545144410253554542445355443155525543153353555435543155542350425543245453554433444355351141
   4782272957 4 1 7101USA      423354252243524544144411423522424345151444432422423422400022231254132144423514344342553421324255242542432512152321423111
   47922211 1 5 1 7101UK       544232334343454223544554234232424234444232443232432443324452455132445243553333524244254442434433224444554433343555234242
   48023918 5 5 1 7101Australia323232343543533423441355433151334445355434544331243353324551325444134104423423143343324532315343255322233213242443344351
   48113047 8 5 1 7101India    545545345434554445243552435453425444554235454334342542434553445444234324542234432452425254324452244214443211353435544155
   4821302014 5 1 7101Australia444443343433344333343443324334333343343234344333443333434333333342334424344244444233444334242342334444344423243244424233
   4842355018 5 1 7101Italy    444444245535444244543442423335244444444424444444544442433323344442355514343244554352434344344443344425444344354255424245
   486227 627 5 1 7101UK       425243142334543435532352432442425204142224542442343442423242425243242334442442443322423342325243144424443443243344422232
   4871522556 5 1 7101UK       345542155344455433441455234452155543345124444232341323334153334442355424443253534243235443345442243224444324442444324142
   4882202459 5 1 7101UK       445443355433455243552445444334244453455533555554442444444453443443355533235244542245533355344542255443515243452255524255
   4901375235 6 1 7101Italy    211521215154531525123531435132555335541344531152343551515511155134341234241345513311545342535151112112211515533533315110
   4912301540 6 1 7101UK       354443552434555144303443434542344343542432443243332443435521343443443434341233324353325532344243454334555225333433434333
   4922254143 6 1 7101USA      534443255434044345351454433554441455355314445344152551434554234343155234252434432151225545324343254214245212533152313155
   4941513318 7 1 7101USA      543543235431155251551335434543453442435141444231551325451443424441135434355221553125542555535554445331455331553133523233
   4952303940 7 1 7101Australia545225534453544525525513152152545435452141554513434114354552555525535152552225415514244542545225545252555415425423144452
   497120 252 7 1 7101UK       445144454134544314325442223552445144552122442122224244244442134234244124442213112452134542215234244224444214242552212351
   4981473557 7 1 7101USA      425234145432342421543323342254332344155531445522452433232155334544235522555421542144334345424444155342454412354145544153
   49911821 4 8 1 7101UK       544445313253534223445532154142534345443233443434132445433453334335312153432433424435334532534435410543434324343343453232
   50022322 7 8 1 7101Australia324425534435442223245522122321221325452434540043045552244222322224335234541522215532133333324245322233133515135515154244
   5022254430 8 1 7101UK       545442555143555145545555244341555535555142554142545555255541455432344132555142525545244311515442555142555122442512124142
   5032245441 8 1 7101USA      444454252334333322234322423124432443342314443332434032424144224444232434443232424252214143242444254424243322224143224224
   5041365342 8 1 7101UK       344441235342355323445443333232234432345422555333535442334442334441335423454333524342234252324532224412345412433245224222
   505220 855 8 1 7101USA      535244344443454455355444353453535345244453554551354455453454535224244443554453454245433554435245243452554534454254452254
   5072174159 8 1 7101UK       235332342233233335333443323332144342352214332333433552335533135332342234333325322453335332135335353324233225332354325233
   50823654 7 9 1 7101UK       555441145015555142541445425544210244455224555444554254224444245242425125554244515444225414425244255214515515552155425155
   5092254916 9 1 7101Finland  545444552254554235453542442443445355443443452144443553343544455444342454552224555453323452542445543452544234255543442242
   5102175718 9 1 7101Ireland  545354342343554333552444443354434344345532454332432344534243434243345334445433542144424454343243444443544333312443323254
   5111192722 9 1 7101Australia434452444232234335334532334303454434425512234442343403444352233234445522443423343243414332242342434522255233442232444143
   5121302327 9 1 7101USA      443334433444243132432421343342444445445534334232233432344142154330234334443233343332433342333334334434334223343444242232
   5131252932 9 1 7101Australia144442454324445114245542215232255432453224544224525452435142155442334224442244524252415444145442454224544224424455215244
   5142321636 9 1 7101Egypt    542545355545555341154452453441434555355534555552252353555151524445225245151451144212245541511555243515255451151512225121
   5151165336 9 1 7101USA      533545353553455513251555253341525245355521455531451545342321125445335451253515222115251354524221144252545543504455151523
   5171231738 9 1 7101Canada   412441145224255521541525423452421541145241454531512442254202412421245222255522512224243452424442155421555521522125224222
   518136 739 9 1 7101UK       444442444124534422424242243442333344224124444224322252424443244424544124542432434252324543355444434224544524334152424544
   5192331542 9 1 7101UK       145443445514545154540432405335144443345514555252444352415445153441535514554442544353315355243452555524555433552154545255
   520215 353 9 1 7101Senegal  435233333243343234223443232122434433243243332232233422434443334233233233231434425443234543424434334323342434444434233432
   521223 455 9 1 7101Sweden   543444435344544444545335333343434344334251443333433325344342434433435343553444535335333353444434344452554533444225352333
   5222164455 9 1 7101USA      455552343115555153553435413322254442445414244254434442515332155442534115454153545322415342245442514415445244454223424222
   523129 358 9 1 7101Egypt    555443435135544145155551535552545344445315455255355552545553555324545455443555525151415251144343425415454224355554235152
   52523657 010 1 7101UK       455254545434444255253444334445344343445420344354342444434544243243334424242244453454415333243252434424443244454444424244
   526116 2 210 1 7101India    254342323434444223233552424234345232443412424233332422325523252333222324442242223232222223442452424424334222422235324222
   527119 5 910 1 7101UK       344443433443344234343543324344244443445413444444443433434344154442545233443244542332534345254442535423455223432443424255
   528127251710 1 7101UK       255352555425455155534542514554253344453434454135432552434453154351555335332444224452315554133453355424555115353255514454
   529113212810 1 7101USA      425455145544344551253552555155525555245323255542252342554553345554355524435524243132445352545344325522445414452142225154
   530134533210 1 7101South Afr213341144132135545533253411434223344135412125332521443425435134441455423232452221444324424124241055214235112431453324134
   531221223510 1 7101USA      454532543234453324341543235332345543554124553151302524445351335542534134422234324232335341344451203130242224523425335332
   532218 73710 1 7101USA      554222554144544240524555244342445234554333444353534454235553555221354333451543425354333322435334555445555233433454531352
   533229433810 1 7101USA      355441344413344235451543314422253352345413345334534542414333244341325414443244533242414442234343444423445224552244215234
   534233453810 1 7101USA      525114243342444443444335154233524225445132554333332243253443424114455232542433542233343233524124245123453422223243153134
   535224 84310 1 7101USA      543254453335434234341452323535154344555535454343243452534555152254355314555144554122515554223255555335455323454154135354
   536229444510 1 7101USA      512134114251544523345435441152411234145242555521235125341252412134135223254541243115232111414154113243445551045142242152
   537123554510 1 7101Egypt    545455453335555355554552533545445354354125554545354542445555442334323534454555442552525354435355154415355554143111253155
   538121354810 1 7101Denmark  324344335413354423343542212424144435345413444232543322323541134341525513242114141542225542124344415524345214342424214135
   539223505510 1 7101Canada   454455454534243434455534424320453404243533342422144423445442424354553534433245225233223342423344553432442433425433242122
   54012358 311 1 7101USA      424444114444445442244424422222422244224444444342244224422444224244224244245442442144422144224444234444245422222222422154
   54112626 411 1 7101USA      545435353345543215535332342352345245453434543242345352343153355434454344543444224242323342535445443145452414324452432152
   542240561311 1 7101USA      425422155444455525542424414444224442255224554544524442454455224421245222354424522122234444422222244222454524554224224225
   543228181911 1 7101Singapore423332243444230334442333343444422332244423334442432434433444322432234434433323432243223434424242244223343332242145442234
   544123182811 1 7101UK       445341552234454155350511314314344252355215344243543342513445453141533224231344254151524325153243325524554243212345524234
   545136363311 1 7101UK       355454553125233432553542435332344445452234444434353432435343233443243134434223243432234542234344355524443134244323434245
   546118 73611 1 7101USA      455345443234455235543552424441455445545314455243343551424251155233344134151453344451245511345344444213455424334512224142
   547134203611 1 7101UK       212342423133234133534323323123353232534522134333534453423424145231214523224134532334324224244232413513334422332124423234
   548239293611 1 7101UK       434443542423334444244423222544233343222413343443534412323323145342324322342232432423223544324444444314333423242215223333
   549113 33911 1 7101USA      315353153345554555543342421350324452155245555444553452521454344442155144555454551252531354225442154222445445555152422255
   550222164111 1 7101UK       432343234443444433543424323343422434233233444532332333433343334344234324343432333032333323323344233332444332333233233233
   551130164611 1 7101USA      434244453233444432544441444542443454235213444332543451444142345342345133443322324451225544425344254223544312544253244244
   552118415111 1 7101USA      445444334334555243242453424443253444545324455143343442424143245334244234353343243342345453335454434324555135343553314241
   553265 55211 1 7101USA      521245215443443434543335345334421021145433400032530314242431421133035543544542544115333332521045214532333022344155453222
   554226585411 1 7101Australia555344542542544445345525244345543334545531345441345553244345524234345532555241244425144355525245455511445421353135154155
   555218365611 1 7101Austria  455153253325444135343551434324235153455215532152453551035434245143253234532344432251401243325553233415553433421543434544
   556230 6 012 1 7101Philippin455425555414254145154555225352252425550415552552442453225422155224555214552544524152425342142442555114554244521245425254
   55722943 412 1 7101Canada   453453335525145244553333334433242443434414444343443443534443252343435424554244553133514353243442435424445443454244434244
   558126 4 712 1 7101Pakistan 543444554444455225152552424554255542555225455442442424452454242552244244245225551142425544222442445414435322252143425155
   55921415 812 1 7101Canada   445551443515445153354542424353355452445414554243544542445453255541345515554354443232425352344442444324455433452433424243
   56022045 912 1 7101USA      555543552244542235133543345151455453554143542153235543435542355543452133451234344453245242354542553224542425254455424342
   561224331012 1 7101USA      544345533353543334153553343144424445134413344532233442434342232344144143234512522431445152523445225214553111452145232155
   562230271312 1 7101USA      554341445213455125251532314252454551355234454544451544335453444241425312353234553345215353154344215332555114254245214154
   563227401312 1 7101USA      453452443424544134253534434243254453445314554432343433434443153444334224454145543442334244443542435224454213453343525144
   564223551612 1 7101Malaysia 344443425324344233454552425433405543442333443342453413345544343242324223342344544423334422342443314332243412534233424233
   565221562012 1 7101USA      345451253232445445555442523553244551445211555343555333424552343441245132442434555142555554233451245212545214555425324543
